FECHA_RESULTADO,DEPARTAMENTO,SEXO,casos_positivos
2020-09-09,ICA,FEMENINO,128
2020-09-09,ICA,MASCULINO,104
2020-09-09,JUNIN,FEMENINO,66
2020-09-09,JUNIN,MASCULINO,66
2020-09-09,LA LIBERTAD,FEMENINO,204
2020-09-09,LA LIBERTAD,MASCULINO,104
2020-09-09,LAMBAYEQUE,FEMENINO,71
2020-09-09,LAMBAYEQUE,MASCULINO,86
2020-09-09,LIMA,FEMENINO,1247
2020-09-09,LIMA,MASCULINO,1028
2020-09-09,LORETO,FEMENINO,59
2020-09-09,LORETO,MASCULINO,36
2020-09-09,MADRE DE DIOS,FEMENINO,31
2020-09-09,MADRE DE DIOS,MASCULINO,21
2020-09-09,MOQUEGUA,FEMENINO,62
2020-09-09,MOQUEGUA,MASCULINO,51
2020-09-09,PASCO,FEMENINO,28
2020-09-09,PASCO,MASCULINO,20
2020-09-09,PIURA,FEMENINO,147
2020-09-09,PIURA,MASCULINO,134
2020-09-09,PUNO,FEMENINO,65
2020-09-09,PUNO,MASCULINO,59
2020-09-09,SAN MARTIN,FEMENINO,86
2020-09-09,SAN MARTIN,MASCULINO,66
2020-09-09,TACNA,FEMENINO,49
2020-09-09,TACNA,MASCULINO,72
2020-09-09,TUMBES,FEMENINO,27
2020-09-09,TUMBES,MASCULINO,19
2020-09-09,UCAYALI,FEMENINO,48
2020-09-09,UCAYALI,MASCULINO,44
2020-09-10,AMAZONAS,FEMENINO,55
2020-09-10,AMAZONAS,MASCULINO,52
2020-09-10,ANCASH,FEMENINO,66
2020-09-10,ANCASH,MASCULINO,52
2020-09-10,APURIMAC,FEMENINO,7
2020-09-10,APURIMAC,MASCULINO,17
2020-09-10,AREQUIPA,FEMENINO,76
2020-09-10,AREQUIPA,MASCULINO,52
2020-09-10,AYACUCHO,FEMENINO,41
2020-09-10,AYACUCHO,MASCULINO,28
2020-09-10,CAJAMARCA,FEMENINO,40
2020-09-10,CAJAMARCA,MASCULINO,63
2020-09-10,CALLAO,FEMENINO,139
2020-09-10,CALLAO,MASCULINO,122
2020-09-10,CUSCO,FEMENINO,60
2020-09-10,CUSCO,MASCULINO,45
2020-09-10,HUANCAVELICA,FEMENINO,5
2020-09-10,HUANCAVELICA,MASCULINO,10
2020-09-10,HUANUCO,FEMENINO,22
2020-09-10,HUANUCO,MASCULINO,19
2020-09-10,ICA,FEMENINO,36
2020-09-10,ICA,MASCULINO,32
2020-09-10,JUNIN,FEMENINO,57
2020-09-10,JUNIN,MASCULINO,49
2020-09-10,LA LIBERTAD,FEMENINO,88
2020-09-10,LA LIBERTAD,MASCULINO,144
2020-09-10,LAMBAYEQUE,FEMENINO,70
2020-09-10,LAMBAYEQUE,MASCULINO,45
2020-09-10,LIMA,FEMENINO,649
2020-09-10,LIMA,MASCULINO,642
2020-09-10,LORETO,FEMENINO,63
2020-09-10,LORETO,MASCULINO,49
2020-09-10,MADRE DE DIOS,FEMENINO,58
2020-09-10,MADRE DE DIOS,MASCULINO,35
2020-09-10,MOQUEGUA,FEMENINO,81
2020-09-10,MOQUEGUA,MASCULINO,73
2020-09-10,PASCO,FEMENINO,10
2020-09-10,PASCO,MASCULINO,7
2020-09-10,PIURA,FEMENINO,44
2020-09-10,PIURA,MASCULINO,41
2020-09-10,PUNO,FEMENINO,32
2020-09-10,PUNO,MASCULINO,21
2020-09-10,SAN MARTIN,FEMENINO,61
2020-09-10,SAN MARTIN,MASCULINO,169
2020-09-10,TACNA,FEMENINO,48
2020-09-10,TACNA,MASCULINO,47
2020-09-10,TUMBES,FEMENINO,6
2020-09-10,TUMBES,MASCULINO,9
2020-09-10,UCAYALI,FEMENINO,32
2020-09-10,UCAYALI,MASCULINO,24
2020-09-11,AMAZONAS,FEMENINO,133
2020-09-11,AMAZONAS,MASCULINO,101
2020-09-11,ANCASH,FEMENINO,112
2020-09-11,ANCASH,MASCULINO,106
2020-09-11,APURIMAC,FEMENINO,57
2020-09-11,APURIMAC,MASCULINO,54
2020-09-11,AREQUIPA,FEMENINO,314
2020-09-11,AREQUIPA,MASCULINO,475
2020-09-11,AYACUCHO,FEMENINO,77
2020-09-11,AYACUCHO,MASCULINO,48
2020-09-11,CAJAMARCA,FEMENINO,135
2020-09-11,CAJAMARCA,MASCULINO,152
2020-09-11,CALLAO,FEMENINO,125
2020-09-11,CALLAO,MASCULINO,185
2020-09-11,CUSCO,FEMENINO,195
2020-09-11,CUSCO,MASCULINO,286
2020-09-11,HUANCAVELICA,FEMENINO,40
2020-09-11,HUANCAVELICA,MASCULINO,44
2020-09-11,HUANUCO,FEMENINO,95
2020-09-11,HUANUCO,MASCULINO,76
2020-09-11,ICA,FEMENINO,148
2020-09-11,ICA,MASCULINO,164
2020-09-11,JUNIN,FEMENINO,160
2020-09-11,JUNIN,MASCULINO,206
2020-09-11,LA LIBERTAD,FEMENINO,283
2020-09-11,LA LIBERTAD,MASCULINO,300
2020-09-11,LAMBAYEQUE,FEMENINO,132
2020-09-11,LAMBAYEQUE,MASCULINO,105
2020-09-11,LIMA,FEMENINO,1802
2020-09-11,LIMA,MASCULINO,2055
2020-09-11,LORETO,FEMENINO,63
2020-09-11,LORETO,MASCULINO,52
2020-09-11,MADRE DE DIOS,FEMENINO,157
2020-09-11,MADRE DE DIOS,MASCULINO,99
2020-09-11,MOQUEGUA,FEMENINO,203
2020-09-11,MOQUEGUA,MASCULINO,197
2020-09-11,PASCO,FEMENINO,22
2020-09-11,PASCO,MASCULINO,40
2020-09-11,PIURA,FEMENINO,227
2020-09-11,PIURA,MASCULINO,207
2020-09-11,PUNO,FEMENINO,122
2020-09-11,PUNO,MASCULINO,134
2020-09-11,SAN MARTIN,FEMENINO,125
2020-09-11,SAN MARTIN,MASCULINO,141
2020-09-11,TACNA,FEMENINO,114
2020-09-11,TACNA,MASCULINO,138
2020-09-11,TUMBES,FEMENINO,37
2020-09-11,TUMBES,MASCULINO,25
2020-09-11,UCAYALI,FEMENINO,87
2020-09-11,UCAYALI,MASCULINO,61
2020-09-12,AMAZONAS,FEMENINO,153
2020-09-12,AMAZONAS,MASCULINO,100
2020-09-12,ANCASH,FEMENINO,182
2020-09-12,ANCASH,MASCULINO,129
2020-09-12,APURIMAC,FEMENINO,25
2020-09-12,APURIMAC,MASCULINO,26
2020-09-12,AREQUIPA,FEMENINO,106
2020-09-12,AREQUIPA,MASCULINO,93
2020-09-12,AYACUCHO,FEMENINO,55
2020-09-12,AYACUCHO,MASCULINO,51
2020-09-12,CAJAMARCA,FEMENINO,74
2020-09-12,CAJAMARCA,MASCULINO,70
2020-09-12,CALLAO,FEMENINO,111
2020-09-12,CALLAO,MASCULINO,105
2020-09-12,CUSCO,FEMENINO,100
2020-09-12,CUSCO,MASCULINO,75
2020-09-12,HUANCAVELICA,FEMENINO,31
2020-09-12,HUANCAVELICA,MASCULINO,34
2020-09-12,HUANUCO,FEMENINO,67
2020-09-12,HUANUCO,MASCULINO,77
2020-09-12,ICA,FEMENINO,98
2020-09-12,ICA,MASCULINO,69
2020-09-12,JUNIN,FEMENINO,74
2020-09-12,JUNIN,MASCULINO,62
2020-09-12,LA LIBERTAD,FEMENINO,133
2020-09-12,LA LIBERTAD,MASCULINO,119
2020-09-12,LAMBAYEQUE,FEMENINO,61
2020-09-12,LAMBAYEQUE,MASCULINO,66
2020-09-12,LIMA,FEMENINO,1039
2020-09-12,LIMA,MASCULINO,903
2020-09-12,LORETO,FEMENINO,78
2020-09-12,LORETO,MASCULINO,57
2020-09-12,MADRE DE DIOS,FEMENINO,81
2020-09-12,MADRE DE DIOS,MASCULINO,83
2020-09-12,MOQUEGUA,FEMENINO,119
2020-09-12,MOQUEGUA,MASCULINO,76
2020-09-12,PASCO,FEMENINO,15
2020-09-12,PASCO,MASCULINO,13
2020-09-12,PIURA,FEMENINO,100
2020-09-12,PIURA,MASCULINO,73
2020-09-12,PUNO,FEMENINO,68
2020-09-12,PUNO,MASCULINO,50
2020-09-12,SAN MARTIN,FEMENINO,62
2020-09-12,SAN MARTIN,MASCULINO,58
2020-09-12,TACNA,FEMENINO,47
2020-09-12,TACNA,MASCULINO,41
2020-09-12,TUMBES,FEMENINO,21
2020-09-12,TUMBES,MASCULINO,20
2020-09-12,UCAYALI,FEMENINO,32
2020-09-12,UCAYALI,MASCULINO,24
2020-09-13,AMAZONAS,FEMENINO,17
2020-09-13,AMAZONAS,MASCULINO,24
2020-09-13,ANCASH,FEMENINO,33
2020-09-13,ANCASH,MASCULINO,27
2020-09-13,APURIMAC,FEMENINO,15
2020-09-13,APURIMAC,MASCULINO,15
2020-09-13,AREQUIPA,FEMENINO,38
2020-09-13,AREQUIPA,MASCULINO,29
2020-09-13,AYACUCHO,FEMENINO,13
2020-09-13,AYACUCHO,MASCULINO,14
2020-09-13,CAJAMARCA,FEMENINO,22
2020-09-13,CAJAMARCA,MASCULINO,21
2020-09-13,CALLAO,FEMENINO,28
2020-09-13,CALLAO,MASCULINO,18
2020-09-13,CUSCO,FEMENINO,18
2020-09-13,CUSCO,MASCULINO,20
2020-09-13,HUANCAVELICA,FEMENINO,19
2020-09-13,HUANCAVELICA,MASCULINO,16
2020-09-13,HUANUCO,FEMENINO,26
2020-09-13,HUANUCO,MASCULINO,21
2020-09-13,ICA,FEMENINO,18
2020-09-13,ICA,MASCULINO,11
2020-09-13,JUNIN,FEMENINO,32
2020-09-13,JUNIN,MASCULINO,25
2020-09-13,LA LIBERTAD,FEMENINO,29
2020-09-13,LA LIBERTAD,MASCULINO,19
2020-09-13,LAMBAYEQUE,FEMENINO,18
2020-09-13,LAMBAYEQUE,MASCULINO,25
2020-09-13,LIMA,FEMENINO,460
2020-09-13,LIMA,MASCULINO,402
2020-09-13,LORETO,FEMENINO,41
2020-09-13,LORETO,MASCULINO,29
2020-09-13,MADRE DE DIOS,FEMENINO,5
2020-09-13,MADRE DE DIOS,MASCULINO,9
2020-09-13,MOQUEGUA,FEMENINO,23
2020-09-13,MOQUEGUA,MASCULINO,14
2020-09-13,PASCO,FEMENINO,6
2020-09-13,PASCO,MASCULINO,6
2020-09-13,PIURA,FEMENINO,22
2020-09-13,PIURA,MASCULINO,19
2020-09-13,PUNO,FEMENINO,15
2020-09-13,PUNO,MASCULINO,11
2020-09-13,SAN MARTIN,FEMENINO,20
2020-09-13,SAN MARTIN,MASCULINO,18
2020-09-13,TACNA,FEMENINO,8
2020-09-13,TACNA,MASCULINO,6
2020-09-13,TUMBES,FEMENINO,30
2020-09-13,TUMBES,MASCULINO,19
2020-09-13,UCAYALI,FEMENINO,20
2020-09-13,UCAYALI,MASCULINO,7
2020-09-14,AMAZONAS,FEMENINO,72
2020-09-14,AMAZONAS,MASCULINO,52
2020-09-14,ANCASH,FEMENINO,101
2020-09-14,ANCASH,MASCULINO,76
2020-09-14,APURIMAC,FEMENINO,25
2020-09-14,APURIMAC,MASCULINO,31
2020-09-14,AREQUIPA,FEMENINO,244
2020-09-14,AREQUIPA,MASCULINO,219
2020-09-14,AYACUCHO,FEMENINO,60
2020-09-14,AYACUCHO,MASCULINO,53
2020-09-14,CAJAMARCA,FEMENINO,73
2020-09-14,CAJAMARCA,MASCULINO,89
2020-09-14,CALLAO,FEMENINO,95
2020-09-14,CALLAO,MASCULINO,89
2020-09-14,CUSCO,FEMENINO,117
2020-09-14,CUSCO,MASCULINO,124
2020-09-14,HUANCAVELICA,FEMENINO,42
2020-09-14,HUANCAVELICA,MASCULINO,53
2020-09-14,HUANUCO,FEMENINO,75
2020-09-14,HUANUCO,MASCULINO,89
2020-09-14,ICA,FEMENINO,111
2020-09-14,ICA,MASCULINO,101
2020-09-14,JUNIN,FEMENINO,107
2020-09-14,JUNIN,MASCULINO,66
2020-09-14,LA LIBERTAD,FEMENINO,181
2020-09-14,LA LIBERTAD,MASCULINO,155
2020-09-14,LAMBAYEQUE,FEMENINO,110
2020-09-14,LAMBAYEQUE,MASCULINO,78
2020-09-14,LIMA,FEMENINO,872
2020-09-14,LIMA,MASCULINO,853
2020-09-14,LORETO,FEMENINO,83
2020-09-14,LORETO,MASCULINO,50
2020-09-14,MADRE DE DIOS,FEMENINO,25
2020-09-14,MADRE DE DIOS,MASCULINO,13
2020-09-14,MOQUEGUA,FEMENINO,98
2020-09-14,MOQUEGUA,MASCULINO,111
2020-09-14,PASCO,FEMENINO,30
2020-09-14,PASCO,MASCULINO,30
2020-09-14,PIURA,FEMENINO,127
2020-09-14,PIURA,MASCULINO,102
2020-09-14,PUNO,FEMENINO,65
2020-09-14,PUNO,MASCULINO,69
2020-09-14,SAN MARTIN,FEMENINO,116
2020-09-14,SAN MARTIN,MASCULINO,101
2020-09-14,TACNA,FEMENINO,36
2020-09-14,TACNA,MASCULINO,51
2020-09-14,TUMBES,FEMENINO,33
2020-09-14,TUMBES,MASCULINO,26
2020-09-14,UCAYALI,FEMENINO,62
2020-09-14,UCAYALI,MASCULINO,58
2020-09-15,AMAZONAS,FEMENINO,90
2020-09-15,AMAZONAS,MASCULINO,38
2020-09-15,ANCASH,FEMENINO,68
2020-09-15,ANCASH,MASCULINO,71
2020-09-15,APURIMAC,FEMENINO,33
2020-09-15,APURIMAC,MASCULINO,20
2020-09-15,AREQUIPA,FEMENINO,113
2020-09-15,AREQUIPA,MASCULINO,150
2020-09-15,AYACUCHO,FEMENINO,77
2020-09-15,AYACUCHO,MASCULINO,59
2020-09-15,CAJAMARCA,FEMENINO,94
2020-09-15,CAJAMARCA,MASCULINO,90
2020-09-15,CALLAO,FEMENINO,85
2020-09-15,CALLAO,MASCULINO,43
2020-09-15,CUSCO,FEMENINO,86
2020-09-15,CUSCO,MASCULINO,82
2020-09-15,HUANCAVELICA,FEMENINO,20
2020-09-15,HUANCAVELICA,MASCULINO,21
2020-09-15,HUANUCO,FEMENINO,47
2020-09-15,HUANUCO,MASCULINO,59
2020-09-15,ICA,FEMENINO,115
2020-09-15,ICA,MASCULINO,87
2020-09-15,JUNIN,FEMENINO,90
2020-09-15,JUNIN,MASCULINO,67
2020-09-15,LA LIBERTAD,FEMENINO,185
2020-09-15,LA LIBERTAD,MASCULINO,137
2020-09-15,LAMBAYEQUE,FEMENINO,96
2020-09-15,LAMBAYEQUE,MASCULINO,108
2020-09-15,LIMA,FEMENINO,928
2020-09-15,LIMA,MASCULINO,769
2020-09-15,LORETO,FEMENINO,90
2020-09-15,LORETO,MASCULINO,68
2020-09-15,MADRE DE DIOS,FEMENINO,23
2020-09-15,MADRE DE DIOS,MASCULINO,15
2020-09-15,MOQUEGUA,FEMENINO,103
2020-09-15,MOQUEGUA,MASCULINO,91
2020-09-15,PASCO,FEMENINO,29
2020-09-15,PASCO,MASCULINO,13
2020-09-15,PIURA,FEMENINO,123
2020-09-15,PIURA,MASCULINO,82
2020-09-15,PUNO,FEMENINO,124
2020-09-15,PUNO,MASCULINO,126
2020-09-15,SAN MARTIN,FEMENINO,73
2020-09-15,SAN MARTIN,MASCULINO,48
2020-09-15,TACNA,FEMENINO,55
2020-09-15,TACNA,MASCULINO,37
2020-09-15,TUMBES,FEMENINO,43
2020-09-15,TUMBES,MASCULINO,51
2020-09-15,UCAYALI,FEMENINO,47
2020-09-15,UCAYALI,MASCULINO,52
2020-09-16,AMAZONAS,FEMENINO,76
2020-09-16,AMAZONAS,MASCULINO,40
2020-09-16,ANCASH,FEMENINO,150
2020-09-16,ANCASH,MASCULINO,84
2020-09-16,APURIMAC,FEMENINO,30
2020-09-16,APURIMAC,MASCULINO,31
2020-09-16,AREQUIPA,FEMENINO,133
2020-09-16,AREQUIPA,MASCULINO,121
2020-09-16,AYACUCHO,FEMENINO,81
2020-09-16,AYACUCHO,MASCULINO,54
2020-09-16,CAJAMARCA,FEMENINO,63
2020-09-16,CAJAMARCA,MASCULINO,85
2020-09-16,CALLAO,FEMENINO,80
2020-09-16,CALLAO,MASCULINO,72
2020-09-16,CUSCO,FEMENINO,67
2020-09-16,CUSCO,MASCULINO,62
2020-09-16,HUANCAVELICA,FEMENINO,26
2020-09-16,HUANCAVELICA,MASCULINO,27
2020-09-16,HUANUCO,FEMENINO,79
2020-09-16,HUANUCO,MASCULINO,67
2020-09-16,ICA,FEMENINO,133
2020-09-16,ICA,MASCULINO,102
2020-09-16,JUNIN,FEMENINO,99
2020-09-16,JUNIN,MASCULINO,61
2020-09-16,LA LIBERTAD,FEMENINO,165
2020-09-16,LA LIBERTAD,MASCULINO,106
2020-09-16,LAMBAYEQUE,FEMENINO,99
2020-09-16,LAMBAYEQUE,MASCULINO,105
2020-09-16,LIMA,FEMENINO,1030
2020-09-16,LIMA,MASCULINO,845
2020-09-16,LORETO,FEMENINO,73
2020-09-16,LORETO,MASCULINO,69
2020-09-16,MADRE DE DIOS,FEMENINO,19
2020-09-16,MADRE DE DIOS,MASCULINO,19
2020-09-16,MOQUEGUA,FEMENINO,100
2020-09-16,MOQUEGUA,MASCULINO,141
2020-09-16,PASCO,FEMENINO,21
2020-09-16,PASCO,MASCULINO,19
2020-09-16,PIURA,FEMENINO,89
2020-09-16,PIURA,MASCULINO,64
2020-09-16,PUNO,FEMENINO,75
2020-09-16,PUNO,MASCULINO,80
2020-09-16,SAN MARTIN,FEMENINO,84
2020-09-16,SAN MARTIN,MASCULINO,58
2020-09-16,TACNA,FEMENINO,65
2020-09-16,TACNA,MASCULINO,39
2020-09-16,TUMBES,FEMENINO,24
2020-09-16,TUMBES,MASCULINO,22
2020-09-16,UCAYALI,FEMENINO,43
2020-09-16,UCAYALI,MASCULINO,40
2020-09-17,AMAZONAS,FEMENINO,90
2020-09-17,AMAZONAS,MASCULINO,61
2020-09-17,ANCASH,FEMENINO,81
2020-09-17,ANCASH,MASCULINO,53
2020-09-17,APURIMAC,FEMENINO,54
2020-09-17,APURIMAC,MASCULINO,31
2020-09-17,AREQUIPA,FEMENINO,136
2020-09-17,AREQUIPA,MASCULINO,112
2020-09-17,AYACUCHO,FEMENINO,66
2020-09-17,AYACUCHO,MASCULINO,52
2020-09-17,CAJAMARCA,FEMENINO,82
2020-09-17,CAJAMARCA,MASCULINO,85
2020-09-17,CALLAO,FEMENINO,98
2020-09-17,CALLAO,MASCULINO,52
2020-09-17,CUSCO,FEMENINO,70
2020-09-17,CUSCO,MASCULINO,57
2020-09-17,HUANCAVELICA,FEMENINO,42
2020-09-17,HUANCAVELICA,MASCULINO,47
2020-09-17,HUANUCO,FEMENINO,74
2020-09-17,HUANUCO,MASCULINO,49
2020-09-17,ICA,FEMENINO,112
2020-09-17,ICA,MASCULINO,87
2020-09-17,JUNIN,FEMENINO,68
2020-09-17,JUNIN,MASCULINO,48
2020-09-17,LA LIBERTAD,FEMENINO,208
2020-09-17,LA LIBERTAD,MASCULINO,113
2020-09-17,LAMBAYEQUE,FEMENINO,76
2020-09-17,LAMBAYEQUE,MASCULINO,71
2020-09-17,LIMA,FEMENINO,1208
2020-09-17,LIMA,MASCULINO,1137
2020-09-17,LORETO,FEMENINO,60
2020-09-17,LORETO,MASCULINO,50
2020-09-17,MADRE DE DIOS,FEMENINO,29
2020-09-17,MADRE DE DIOS,MASCULINO,28
2020-09-17,MOQUEGUA,FEMENINO,113
2020-09-17,MOQUEGUA,MASCULINO,110
2020-09-17,PASCO,FEMENINO,20
2020-09-17,PASCO,MASCULINO,11
2020-09-17,PIURA,FEMENINO,163
2020-09-17,PIURA,MASCULINO,105
2020-09-17,PUNO,FEMENINO,180
2020-09-17,PUNO,MASCULINO,163
2020-09-17,SAN MARTIN,FEMENINO,74
2020-09-17,SAN MARTIN,MASCULINO,70
2020-09-17,TACNA,FEMENINO,72
2020-09-17,TACNA,MASCULINO,51
2020-09-17,TUMBES,FEMENINO,57
2020-09-17,TUMBES,MASCULINO,42
2020-09-17,UCAYALI,FEMENINO,92
2020-09-17,UCAYALI,MASCULINO,65
2020-09-18,AMAZONAS,FEMENINO,71
2020-09-18,AMAZONAS,MASCULINO,50
2020-09-18,ANCASH,FEMENINO,68
2020-09-18,ANCASH,MASCULINO,65
2020-09-18,APURIMAC,FEMENINO,43
2020-09-18,APURIMAC,MASCULINO,31
2020-09-18,AREQUIPA,FEMENINO,131
2020-09-18,AREQUIPA,MASCULINO,119
2020-09-18,AYACUCHO,FEMENINO,88
2020-09-18,AYACUCHO,MASCULINO,42
2020-09-18,CAJAMARCA,FEMENINO,91
2020-09-18,CAJAMARCA,MASCULINO,58
2020-09-18,CALLAO,FEMENINO,87
2020-09-18,CALLAO,MASCULINO,63
2020-09-18,CUSCO,FEMENINO,50
2020-09-18,CUSCO,MASCULINO,59
2020-09-18,HUANCAVELICA,FEMENINO,43
2020-09-18,HUANCAVELICA,MASCULINO,29
2020-09-18,HUANUCO,FEMENINO,41
2020-09-18,HUANUCO,MASCULINO,45
2020-09-18,ICA,FEMENINO,164
2020-09-18,ICA,MASCULINO,150
2020-09-18,JUNIN,FEMENINO,114
2020-09-18,JUNIN,MASCULINO,89
2020-09-18,LA LIBERTAD,FEMENINO,120
2020-09-18,LA LIBERTAD,MASCULINO,90
2020-09-18,LAMBAYEQUE,FEMENINO,59
2020-09-18,LAMBAYEQUE,MASCULINO,55
2020-09-18,LIMA,FEMENINO,1080
2020-09-18,LIMA,MASCULINO,1082
2020-09-18,LORETO,FEMENINO,79
2020-09-18,LORETO,MASCULINO,44
2020-09-18,MADRE DE DIOS,FEMENINO,30
2020-09-18,MADRE DE DIOS,MASCULINO,31
2020-09-18,MOQUEGUA,FEMENINO,84
2020-09-18,MOQUEGUA,MASCULINO,120
2020-09-18,PASCO,FEMENINO,32
2020-09-18,PASCO,MASCULINO,29
2020-09-18,PIURA,FEMENINO,316
2020-09-18,PIURA,MASCULINO,184
2020-09-18,PUNO,FEMENINO,149
2020-09-18,PUNO,MASCULINO,163
2020-09-18,SAN MARTIN,FEMENINO,74
2020-09-18,SAN MARTIN,MASCULINO,78
2020-09-18,TACNA,FEMENINO,80
2020-09-18,TACNA,MASCULINO,59
2020-09-18,TUMBES,FEMENINO,34
2020-09-18,TUMBES,MASCULINO,22
2020-09-18,UCAYALI,FEMENINO,34
2020-09-18,UCAYALI,MASCULINO,29
2020-09-19,AMAZONAS,FEMENINO,76
2020-09-19,AMAZONAS,MASCULINO,91
2020-09-19,ANCASH,FEMENINO,47
2020-09-19,ANCASH,MASCULINO,71
2020-09-19,APURIMAC,FEMENINO,17
2020-09-19,APURIMAC,MASCULINO,16
2020-09-19,AREQUIPA,FEMENINO,104
2020-09-19,AREQUIPA,MASCULINO,70
2020-09-19,AYACUCHO,FEMENINO,103
2020-09-19,AYACUCHO,MASCULINO,65
2020-09-19,CAJAMARCA,FEMENINO,62
2020-09-19,CAJAMARCA,MASCULINO,48
2020-09-19,CALLAO,FEMENINO,87
2020-09-19,CALLAO,MASCULINO,89
2020-09-19,CUSCO,FEMENINO,60
2020-09-19,CUSCO,MASCULINO,50
2020-09-19,HUANCAVELICA,FEMENINO,48
2020-09-19,HUANCAVELICA,MASCULINO,24
2020-09-19,HUANUCO,FEMENINO,35
2020-09-19,HUANUCO,MASCULINO,25
2020-09-19,ICA,FEMENINO,105
2020-09-19,ICA,MASCULINO,74
2020-09-19,JUNIN,FEMENINO,89
2020-09-19,JUNIN,MASCULINO,69
2020-09-19,LA LIBERTAD,FEMENINO,63
2020-09-19,LA LIBERTAD,MASCULINO,60
2020-09-19,LAMBAYEQUE,FEMENINO,65
2020-09-19,LAMBAYEQUE,MASCULINO,41
2020-09-19,LIMA,FEMENINO,1124
2020-09-19,LIMA,MASCULINO,853
2020-09-19,LORETO,FEMENINO,51
2020-09-19,LORETO,MASCULINO,48
2020-09-19,MADRE DE DIOS,FEMENINO,25
2020-09-19,MADRE DE DIOS,MASCULINO,29
2020-09-19,MOQUEGUA,FEMENINO,140
2020-09-19,MOQUEGUA,MASCULINO,194
2020-09-19,PASCO,FEMENINO,14
2020-09-19,PASCO,MASCULINO,14
2020-09-19,PIURA,FEMENINO,232
2020-09-19,PIURA,MASCULINO,166
2020-09-19,PUNO,FEMENINO,114
2020-09-19,PUNO,MASCULINO,118
2020-09-19,SAN MARTIN,FEMENINO,68
2020-09-19,SAN MARTIN,MASCULINO,47
2020-09-19,TACNA,FEMENINO,15
2020-09-19,TACNA,MASCULINO,21
2020-09-19,TUMBES,FEMENINO,13
2020-09-19,TUMBES,MASCULINO,11
2020-09-19,UCAYALI,FEMENINO,26
2020-09-19,UCAYALI,MASCULINO,13
2020-09-20,AMAZONAS,FEMENINO,41
2020-09-20,AMAZONAS,MASCULINO,47
2020-09-20,ANCASH,FEMENINO,13
2020-09-20,ANCASH,MASCULINO,20
2020-09-20,APURIMAC,FEMENINO,1
2020-09-20,APURIMAC,MASCULINO,6
2020-09-20,AREQUIPA,FEMENINO,21
2020-09-20,AREQUIPA,MASCULINO,23
2020-09-20,AYACUCHO,FEMENINO,19
2020-09-20,AYACUCHO,MASCULINO,27
2020-09-20,CAJAMARCA,FEMENINO,19
2020-09-20,CAJAMARCA,MASCULINO,20
2020-09-20,CALLAO,FEMENINO,24
2020-09-20,CALLAO,MASCULINO,16
2020-09-20,CUSCO,FEMENINO,13
2020-09-20,CUSCO,MASCULINO,19
2020-09-20,HUANCAVELICA,FEMENINO,13
2020-09-20,HUANCAVELICA,MASCULINO,6
2020-09-20,HUANUCO,FEMENINO,14
2020-09-20,HUANUCO,MASCULINO,9
2020-09-20,ICA,FEMENINO,9
2020-09-20,ICA,MASCULINO,13
2020-09-20,JUNIN,FEMENINO,43
2020-09-20,JUNIN,MASCULINO,34
2020-09-20,LA LIBERTAD,FEMENINO,30
2020-09-20,LA LIBERTAD,MASCULINO,21
2020-09-20,LAMBAYEQUE,FEMENINO,28
2020-09-20,LAMBAYEQUE,MASCULINO,24
2020-09-20,LIMA,FEMENINO,364
2020-09-20,LIMA,MASCULINO,344
2020-09-20,LORETO,FEMENINO,11
2020-09-20,LORETO,MASCULINO,30
2020-09-20,MADRE DE DIOS,FEMENINO,18
2020-09-20,MADRE DE DIOS,MASCULINO,23
2020-09-20,MOQUEGUA,FEMENINO,11
2020-09-20,MOQUEGUA,MASCULINO,3
2020-09-20,PASCO,FEMENINO,7
2020-09-20,PASCO,MASCULINO,10
2020-09-20,PIURA,FEMENINO,21
2020-09-20,PIURA,MASCULINO,16
2020-09-20,PUNO,FEMENINO,32
2020-09-20,PUNO,MASCULINO,19
2020-09-20,SAN MARTIN,FEMENINO,15
2020-09-20,SAN MARTIN,MASCULINO,9
2020-09-20,TACNA,FEMENINO,4
2020-09-20,TACNA,MASCULINO,1
2020-09-20,TUMBES,FEMENINO,3
2020-09-20,TUMBES,MASCULINO,8
2020-09-20,UCAYALI,FEMENINO,26
2020-09-20,UCAYALI,MASCULINO,14
2020-09-21,AMAZONAS,FEMENINO,73
2020-09-21,AMAZONAS,MASCULINO,59
2020-09-21,ANCASH,FEMENINO,69
2020-09-21,ANCASH,MASCULINO,72
2020-09-21,APURIMAC,FEMENINO,26
2020-09-21,APURIMAC,MASCULINO,26
2020-09-21,AREQUIPA,FEMENINO,188
2020-09-21,AREQUIPA,MASCULINO,178
2020-09-21,AYACUCHO,FEMENINO,51
2020-09-21,AYACUCHO,MASCULINO,40
2020-09-21,CAJAMARCA,FEMENINO,45
2020-09-21,CAJAMARCA,MASCULINO,41
2020-09-21,CALLAO,FEMENINO,56
2020-09-21,CALLAO,MASCULINO,74
2020-09-21,CUSCO,FEMENINO,63
2020-09-21,CUSCO,MASCULINO,83
2020-09-21,HUANCAVELICA,FEMENINO,35
2020-09-21,HUANCAVELICA,MASCULINO,20
2020-09-21,HUANUCO,FEMENINO,53
2020-09-21,HUANUCO,MASCULINO,34
2020-09-21,ICA,FEMENINO,109
2020-09-21,ICA,MASCULINO,70
2020-09-21,JUNIN,FEMENINO,111
