FECHA_FALLECIMIENTO,DEPARTAMENTO,SEXO,defunciones
2020-04-26,LIMA,MASCULINO,100
2020-04-26,LIMA,FEMENINO,43
2020-04-26,LORETO,MASCULINO,28
2020-04-26,LORETO,FEMENINO,11
2020-04-26,PIURA,MASCULINO,20
2020-04-26,PIURA,FEMENINO,5
2020-04-26,TUMBES,MASCULINO,1
2020-04-26,UCAYALI,MASCULINO,13
2020-04-26,UCAYALI,FEMENINO,7
2020-04-27,ANCASH,MASCULINO,13
2020-04-27,ANCASH,FEMENINO,3
2020-04-27,AREQUIPA,MASCULINO,1
2020-04-27,CAJAMARCA,MASCULINO,2
2020-04-27,CALLAO,MASCULINO,13
2020-04-27,CALLAO,FEMENINO,6
2020-04-27,HUANUCO,FEMENINO,1
2020-04-27,ICA,MASCULINO,2
2020-04-27,ICA,FEMENINO,1
2020-04-27,JUNIN,MASCULINO,1
2020-04-27,JUNIN,FEMENINO,3
2020-04-27,LA LIBERTAD,MASCULINO,2
2020-04-27,LA LIBERTAD,FEMENINO,1
2020-04-27,LAMBAYEQUE,MASCULINO,24
2020-04-27,LAMBAYEQUE,FEMENINO,14
2020-04-27,LIMA,MASCULINO,106
2020-04-27,LIMA,FEMENINO,46
2020-04-27,LORETO,MASCULINO,22
2020-04-27,LORETO,FEMENINO,19
2020-04-27,PIURA,MASCULINO,15
2020-04-27,PIURA,FEMENINO,9
2020-04-27,SAN MARTIN,MASCULINO,1
2020-04-27,SAN MARTIN,FEMENINO,2
2020-04-27,UCAYALI,MASCULINO,12
2020-04-27,UCAYALI,FEMENINO,2
2020-04-28,ANCASH,MASCULINO,3
2020-04-28,ANCASH,FEMENINO,3
2020-04-28,AREQUIPA,FEMENINO,1
2020-04-28,AYACUCHO,FEMENINO,1
2020-04-28,CALLAO,MASCULINO,10
2020-04-28,CALLAO,FEMENINO,5
2020-04-28,HUANCAVELICA,MASCULINO,2
2020-04-28,ICA,MASCULINO,6
2020-04-28,ICA,FEMENINO,3
2020-04-28,JUNIN,MASCULINO,1
2020-04-28,LA LIBERTAD,MASCULINO,8
2020-04-28,LA LIBERTAD,FEMENINO,2
2020-04-28,LAMBAYEQUE,MASCULINO,27
2020-04-28,LAMBAYEQUE,FEMENINO,12
2020-04-28,LIMA,MASCULINO,107
2020-04-28,LIMA,FEMENINO,46
2020-04-28,LORETO,MASCULINO,41
2020-04-28,LORETO,FEMENINO,17
2020-04-28,MOQUEGUA,FEMENINO,1
2020-04-28,PIURA,MASCULINO,24
2020-04-28,PIURA,FEMENINO,5
2020-04-28,UCAYALI,MASCULINO,14
2020-04-28,UCAYALI,FEMENINO,10
2020-04-29,ANCASH,MASCULINO,5
2020-04-29,AREQUIPA,FEMENINO,1
2020-04-29,CAJAMARCA,MASCULINO,2
2020-04-29,CALLAO,MASCULINO,12
2020-04-29,CALLAO,FEMENINO,8
2020-04-29,ICA,MASCULINO,4
2020-04-29,LA LIBERTAD,MASCULINO,1
2020-04-29,LA LIBERTAD,FEMENINO,2
2020-04-29,LAMBAYEQUE,MASCULINO,22
2020-04-29,LAMBAYEQUE,FEMENINO,5
2020-04-29,LIMA,MASCULINO,99
2020-04-29,LIMA,FEMENINO,52
2020-04-29,LORETO,MASCULINO,37
2020-04-29,LORETO,FEMENINO,14
2020-04-29,PIURA,MASCULINO,25
2020-04-29,PIURA,FEMENINO,14
2020-04-29,PUNO,MASCULINO,2
2020-04-29,SAN MARTIN,MASCULINO,1
2020-04-29,UCAYALI,MASCULINO,17
2020-04-29,UCAYALI,FEMENINO,11
2020-04-30,ANCASH,MASCULINO,8
2020-04-30,ANCASH,FEMENINO,2
2020-04-30,AREQUIPA,MASCULINO,2
2020-04-30,AREQUIPA,FEMENINO,1
2020-04-30,CALLAO,MASCULINO,22
2020-04-30,CALLAO,FEMENINO,9
2020-04-30,HUANUCO,MASCULINO,1
2020-04-30,ICA,MASCULINO,10
2020-04-30,ICA,FEMENINO,3
2020-04-30,LA LIBERTAD,MASCULINO,4
2020-04-30,LA LIBERTAD,FEMENINO,1
2020-04-30,LAMBAYEQUE,MASCULINO,27
2020-04-30,LAMBAYEQUE,FEMENINO,8
2020-04-30,LIMA,MASCULINO,128
2020-04-30,LIMA,FEMENINO,52
2020-04-30,LORETO,MASCULINO,34
2020-04-30,LORETO,FEMENINO,22
2020-04-30,PASCO,FEMENINO,1
2020-04-30,PIURA,MASCULINO,34
2020-04-30,PIURA,FEMENINO,5
2020-04-30,UCAYALI,MASCULINO,23
2020-04-30,UCAYALI,FEMENINO,8
2020-05-01,AMAZONAS,MASCULINO,1
2020-05-01,ANCASH,MASCULINO,5
2020-05-01,ANCASH,FEMENINO,1
2020-05-01,AREQUIPA,MASCULINO,3
2020-05-01,AREQUIPA,FEMENINO,1
2020-05-01,CAJAMARCA,MASCULINO,1
2020-05-01,CALLAO,MASCULINO,14
2020-05-01,CALLAO,FEMENINO,9
2020-05-01,CUSCO,FEMENINO,1
2020-05-01,HUANUCO,FEMENINO,1
2020-05-01,ICA,MASCULINO,7
2020-05-01,ICA,FEMENINO,3
2020-05-01,JUNIN,MASCULINO,2
2020-05-01,LA LIBERTAD,MASCULINO,6
2020-05-01,LAMBAYEQUE,MASCULINO,31
2020-05-01,LAMBAYEQUE,FEMENINO,7
2020-05-01,LIMA,MASCULINO,139
2020-05-01,LIMA,FEMENINO,64
2020-05-01,LORETO,MASCULINO,35
2020-05-01,LORETO,FEMENINO,15
2020-05-01,PASCO,MASCULINO,1
2020-05-01,PASCO,FEMENINO,1
2020-05-01,PIURA,MASCULINO,16
2020-05-01,PIURA,FEMENINO,12
2020-05-01,TUMBES,MASCULINO,3
2020-05-01,UCAYALI,MASCULINO,24
2020-05-01,UCAYALI,FEMENINO,10
2020-05-02,ANCASH,MASCULINO,16
2020-05-02,ANCASH,FEMENINO,1
2020-05-02,AREQUIPA,MASCULINO,1
2020-05-02,AREQUIPA,FEMENINO,1
2020-05-02,CAJAMARCA,FEMENINO,1
2020-05-02,CALLAO,MASCULINO,19
2020-05-02,CALLAO,FEMENINO,6
2020-05-02,HUANUCO,MASCULINO,1
2020-05-02,ICA,MASCULINO,4
2020-05-02,ICA,FEMENINO,3
2020-05-02,JUNIN,MASCULINO,3
2020-05-02,LA LIBERTAD,MASCULINO,8
2020-05-02,LAMBAYEQUE,MASCULINO,27
2020-05-02,LAMBAYEQUE,FEMENINO,12
2020-05-02,LIMA,MASCULINO,138
2020-05-02,LIMA,FEMENINO,45
2020-05-02,LORETO,MASCULINO,39
2020-05-02,LORETO,FEMENINO,24
2020-05-02,PASCO,MASCULINO,2
2020-05-02,PIURA,MASCULINO,29
2020-05-02,PIURA,FEMENINO,14
2020-05-02,PUNO,FEMENINO,1
2020-05-02,TACNA,MASCULINO,1
2020-05-02,TUMBES,MASCULINO,2
2020-05-02,UCAYALI,MASCULINO,15
2020-05-02,UCAYALI,FEMENINO,10
2020-05-03,AMAZONAS,MASCULINO,1
2020-05-03,ANCASH,MASCULINO,6
2020-05-03,ANCASH,FEMENINO,5
2020-05-03,AREQUIPA,MASCULINO,1
2020-05-03,AYACUCHO,MASCULINO,1
2020-05-03,CALLAO,MASCULINO,23
2020-05-03,CALLAO,FEMENINO,9
2020-05-03,ICA,MASCULINO,7
2020-05-03,ICA,FEMENINO,3
2020-05-03,JUNIN,MASCULINO,1
2020-05-03,LA LIBERTAD,MASCULINO,6
2020-05-03,LAMBAYEQUE,MASCULINO,32
2020-05-03,LAMBAYEQUE,FEMENINO,15
2020-05-03,LIMA,MASCULINO,136
2020-05-03,LIMA,FEMENINO,55
2020-05-03,LORETO,MASCULINO,47
2020-05-03,LORETO,FEMENINO,32
2020-05-03,PIURA,MASCULINO,30
2020-05-03,PIURA,FEMENINO,12
2020-05-03,PUNO,MASCULINO,1
2020-05-03,PUNO,FEMENINO,1
2020-05-03,UCAYALI,MASCULINO,17
2020-05-03,UCAYALI,FEMENINO,9
2020-05-04,AMAZONAS,FEMENINO,1
2020-05-04,ANCASH,MASCULINO,8
2020-05-04,ANCASH,FEMENINO,4
2020-05-04,AREQUIPA,MASCULINO,2
2020-05-04,AYACUCHO,MASCULINO,1
2020-05-04,AYACUCHO,FEMENINO,1
2020-05-04,CALLAO,MASCULINO,20
2020-05-04,CALLAO,FEMENINO,11
2020-05-04,HUANCAVELICA,MASCULINO,1
2020-05-04,HUANUCO,MASCULINO,2
2020-05-04,ICA,MASCULINO,8
2020-05-04,ICA,FEMENINO,3
2020-05-04,JUNIN,MASCULINO,4
2020-05-04,JUNIN,FEMENINO,4
2020-05-04,LA LIBERTAD,MASCULINO,2
2020-05-04,LA LIBERTAD,FEMENINO,2
2020-05-04,LAMBAYEQUE,MASCULINO,24
2020-05-04,LAMBAYEQUE,FEMENINO,8
2020-05-04,LIMA,MASCULINO,129
2020-05-04,LIMA,FEMENINO,59
2020-05-04,LORETO,MASCULINO,55
2020-05-04,LORETO,FEMENINO,24
2020-05-04,PIURA,MASCULINO,32
2020-05-04,PIURA,FEMENINO,8
2020-05-04,PUNO,MASCULINO,1
2020-05-04,TUMBES,FEMENINO,3
2020-05-04,UCAYALI,MASCULINO,17
2020-05-04,UCAYALI,FEMENINO,7
2020-05-05,AMAZONAS,MASCULINO,2
2020-05-05,ANCASH,MASCULINO,8
2020-05-05,ANCASH,FEMENINO,1
2020-05-05,AREQUIPA,MASCULINO,2
2020-05-05,AREQUIPA,FEMENINO,1
2020-05-05,AYACUCHO,MASCULINO,3
2020-05-05,CALLAO,MASCULINO,20
2020-05-05,CALLAO,FEMENINO,7
2020-05-05,HUANUCO,MASCULINO,3
2020-05-05,ICA,MASCULINO,7
2020-05-05,ICA,FEMENINO,3
2020-05-05,JUNIN,MASCULINO,2
2020-05-05,LA LIBERTAD,MASCULINO,3
2020-05-05,LA LIBERTAD,FEMENINO,1
2020-05-05,LAMBAYEQUE,MASCULINO,30
2020-05-05,LAMBAYEQUE,FEMENINO,10
2020-05-05,LIMA,MASCULINO,133
2020-05-05,LIMA,FEMENINO,61
2020-05-05,LORETO,MASCULINO,66
2020-05-05,LORETO,FEMENINO,31
2020-05-05,PASCO,MASCULINO,1
2020-05-05,PIURA,MASCULINO,34
2020-05-05,PIURA,FEMENINO,18
2020-05-05,PUNO,MASCULINO,1
2020-05-05,SAN MARTIN,FEMENINO,2
2020-05-05,TACNA,MASCULINO,1
2020-05-05,TUMBES,FEMENINO,2
2020-05-05,UCAYALI,MASCULINO,14
2020-05-05,UCAYALI,FEMENINO,4
2020-05-06,AMAZONAS,MASCULINO,2
2020-05-06,ANCASH,MASCULINO,11
2020-05-06,ANCASH,FEMENINO,8
2020-05-06,AREQUIPA,MASCULINO,1
2020-05-06,AREQUIPA,FEMENINO,1
2020-05-06,CAJAMARCA,MASCULINO,1
2020-05-06,CAJAMARCA,FEMENINO,2
2020-05-06,CALLAO,MASCULINO,22
2020-05-06,CALLAO,FEMENINO,9
2020-05-06,HUANUCO,MASCULINO,1
2020-05-06,ICA,MASCULINO,6
2020-05-06,ICA,FEMENINO,4
2020-05-06,JUNIN,MASCULINO,1
2020-05-06,LA LIBERTAD,MASCULINO,7
2020-05-06,LA LIBERTAD,FEMENINO,3
2020-05-06,LAMBAYEQUE,MASCULINO,30
2020-05-06,LAMBAYEQUE,FEMENINO,7
2020-05-06,LIMA,MASCULINO,136
2020-05-06,LIMA,FEMENINO,64
2020-05-06,LORETO,MASCULINO,67
2020-05-06,LORETO,FEMENINO,18
2020-05-06,MADRE DE DIOS,FEMENINO,1
2020-05-06,PASCO,FEMENINO,1
2020-05-06,PIURA,MASCULINO,39
2020-05-06,PIURA,FEMENINO,18
2020-05-06,TUMBES,MASCULINO,2
2020-05-06,TUMBES,FEMENINO,2
2020-05-06,UCAYALI,MASCULINO,12
2020-05-06,UCAYALI,FEMENINO,7
2020-05-07,ANCASH,MASCULINO,9
2020-05-07,ANCASH,FEMENINO,7
2020-05-07,APURIMAC,MASCULINO,1
2020-05-07,AREQUIPA,MASCULINO,4
2020-05-07,AREQUIPA,FEMENINO,4
2020-05-07,AYACUCHO,MASCULINO,1
2020-05-07,CALLAO,MASCULINO,20
2020-05-07,CALLAO,FEMENINO,6
2020-05-07,CUSCO,FEMENINO,2
2020-05-07,HUANCAVELICA,MASCULINO,1
2020-05-07,HUANUCO,MASCULINO,2
2020-05-07,ICA,MASCULINO,9
2020-05-07,ICA,FEMENINO,2
2020-05-07,LA LIBERTAD,MASCULINO,4
2020-05-07,LA LIBERTAD,FEMENINO,3
2020-05-07,LAMBAYEQUE,MASCULINO,27
2020-05-07,LAMBAYEQUE,FEMENINO,14
2020-05-07,LIMA,MASCULINO,148
2020-05-07,LIMA,FEMENINO,47
2020-05-07,LORETO,MASCULINO,44
2020-05-07,LORETO,FEMENINO,13
2020-05-07,MOQUEGUA,MASCULINO,1
2020-05-07,PIURA,MASCULINO,41
2020-05-07,PIURA,FEMENINO,17
2020-05-07,SAN MARTIN,MASCULINO,1
2020-05-07,TUMBES,MASCULINO,2
2020-05-07,TUMBES,FEMENINO,1
2020-05-07,UCAYALI,MASCULINO,19
2020-05-07,UCAYALI,FEMENINO,7
2020-05-08,ANCASH,MASCULINO,10
2020-05-08,ANCASH,FEMENINO,5
2020-05-08,AREQUIPA,MASCULINO,1
2020-05-08,AREQUIPA,FEMENINO,1
2020-05-08,CALLAO,MASCULINO,28
2020-05-08,CALLAO,FEMENINO,10
2020-05-08,HUANUCO,FEMENINO,1
2020-05-08,ICA,MASCULINO,5
2020-05-08,ICA,FEMENINO,9
2020-05-08,JUNIN,MASCULINO,8
2020-05-08,LA LIBERTAD,MASCULINO,7
2020-05-08,LA LIBERTAD,FEMENINO,1
2020-05-08,LAMBAYEQUE,MASCULINO,25
2020-05-08,LAMBAYEQUE,FEMENINO,7
2020-05-08,LIMA,MASCULINO,140
2020-05-08,LIMA,FEMENINO,54
2020-05-08,LORETO,MASCULINO,64
2020-05-08,LORETO,FEMENINO,26
2020-05-08,PIURA,MASCULINO,37
2020-05-08,PIURA,FEMENINO,19
2020-05-08,SAN MARTIN,MASCULINO,2
2020-05-08,SAN MARTIN,FEMENINO,1
2020-05-08,TACNA,FEMENINO,1
2020-05-08,TUMBES,MASCULINO,1
2020-05-08,TUMBES,FEMENINO,1
2020-05-08,UCAYALI,MASCULINO,19
2020-05-08,UCAYALI,FEMENINO,6
2020-05-09,AMAZONAS,MASCULINO,1
2020-05-09,ANCASH,MASCULINO,13
2020-05-09,ANCASH,FEMENINO,7
2020-05-09,AYACUCHO,MASCULINO,1
2020-05-09,CAJAMARCA,MASCULINO,1
2020-05-09,CALLAO,MASCULINO,19
2020-05-09,CALLAO,FEMENINO,17
2020-05-09,HUANUCO,MASCULINO,1
2020-05-09,HUANUCO,FEMENINO,1
2020-05-09,ICA,MASCULINO,2
2020-05-09,ICA,FEMENINO,1
2020-05-09,JUNIN,MASCULINO,3
2020-05-09,JUNIN,FEMENINO,4
2020-05-09,LA LIBERTAD,MASCULINO,9
2020-05-09,LA LIBERTAD,FEMENINO,1
2020-05-09,LAMBAYEQUE,MASCULINO,25
2020-05-09,LAMBAYEQUE,FEMENINO,11
2020-05-09,LIMA,MASCULINO,178
2020-05-09,LIMA,FEMENINO,67
2020-05-09,LORETO,MASCULINO,47
2020-05-09,LORETO,FEMENINO,21
2020-05-09,MADRE DE DIOS,MASCULINO,1
2020-05-09,PASCO,FEMENINO,1
2020-05-09,PIURA,MASCULINO,38
2020-05-09,PIURA,FEMENINO,22
2020-05-09,PUNO,MASCULINO,1
2020-05-09,SAN MARTIN,MASCULINO,2
2020-05-09,SAN MARTIN,FEMENINO,1
2020-05-09,TUMBES,MASCULINO,3
2020-05-09,TUMBES,FEMENINO,2
2020-05-09,UCAYALI,MASCULINO,20
2020-05-09,UCAYALI,FEMENINO,7
2020-05-10,AMAZONAS,MASCULINO,3
2020-05-10,ANCASH,MASCULINO,10
2020-05-10,ANCASH,FEMENINO,4
2020-05-10,AREQUIPA,MASCULINO,3
2020-05-10,CAJAMARCA,MASCULINO,1
2020-05-10,CALLAO,MASCULINO,24
2020-05-10,CALLAO,FEMENINO,16
2020-05-10,HUANCAVELICA,MASCULINO,1
2020-05-10,ICA,MASCULINO,7
2020-05-10,JUNIN,MASCULINO,9
2020-05-10,LA LIBERTAD,MASCULINO,2
2020-05-10,LAMBAYEQUE,MASCULINO,25
2020-05-10,LAMBAYEQUE,FEMENINO,16
2020-05-10,LIMA,MASCULINO,174
2020-05-10,LIMA,FEMENINO,69
2020-05-10,LORETO,MASCULINO,49
2020-05-10,LORETO,FEMENINO,19
2020-05-10,PIURA,MASCULINO,34
2020-05-10,PIURA,FEMENINO,23
2020-05-10,SAN MARTIN,MASCULINO,1
2020-05-10,SAN MARTIN,FEMENINO,2
2020-05-10,TUMBES,MASCULINO,1
2020-05-10,UCAYALI,MASCULINO,19
2020-05-10,UCAYALI,FEMENINO,9
2020-05-11,AMAZONAS,MASCULINO,1
2020-05-11,ANCASH,MASCULINO,9
2020-05-11,ANCASH,FEMENINO,5
2020-05-11,AREQUIPA,MASCULINO,1
2020-05-11,AYACUCHO,MASCULINO,1
2020-05-11,CALLAO,MASCULINO,25
2020-05-11,CALLAO,FEMENINO,14
2020-05-11,ICA,MASCULINO,14
2020-05-11,ICA,FEMENINO,3
2020-05-11,JUNIN,MASCULINO,2
2020-05-11,LA LIBERTAD,MASCULINO,7
2020-05-11,LA LIBERTAD,FEMENINO,5
2020-05-11,LAMBAYEQUE,MASCULINO,32
2020-05-11,LAMBAYEQUE,FEMENINO,11
2020-05-11,LIMA,MASCULINO,168
2020-05-11,LIMA,FEMENINO,66
2020-05-11,LORETO,MASCULINO,52
2020-05-11,LORETO,FEMENINO,18
2020-05-11,PIURA,MASCULINO,39
2020-05-11,PIURA,FEMENINO,19
2020-05-11,TUMBES,MASCULINO,5
2020-05-11,TUMBES,FEMENINO,2
2020-05-11,UCAYALI,MASCULINO,25
2020-05-11,UCAYALI,FEMENINO,2
2020-05-12,AMAZONAS,MASCULINO,1
2020-05-12,ANCASH,MASCULINO,9
2020-05-12,ANCASH,FEMENINO,6
2020-05-12,AREQUIPA,MASCULINO,2
2020-05-12,AREQUIPA,FEMENINO,1
2020-05-12,CALLAO,MASCULINO,26
2020-05-12,CALLAO,FEMENINO,11
2020-05-12,CUSCO,FEMENINO,1
2020-05-12,ICA,MASCULINO,5
2020-05-12,JUNIN,MASCULINO,3
2020-05-12,JUNIN,FEMENINO,1
2020-05-12,LA LIBERTAD,MASCULINO,7
2020-05-12,LA LIBERTAD,FEMENINO,2
2020-05-12,LAMBAYEQUE,MASCULINO,19
2020-05-12,LAMBAYEQUE,FEMENINO,14
2020-05-12,LIMA,MASCULINO,147
2020-05-12,LIMA,FEMENINO,65
2020-05-12,LORETO,MASCULINO,28
2020-05-12,LORETO,FEMENINO,25
2020-05-12,PIURA,MASCULINO,37
2020-05-12,PIURA,FEMENINO,15
2020-05-12,SAN MARTIN,MASCULINO,1
2020-05-12,TUMBES,MASCULINO,3
2020-05-12,TUMBES,FEMENINO,1
2020-05-12,UCAYALI,MASCULINO,22
2020-05-12,UCAYALI,FEMENINO,11
2020-05-13,AMAZONAS,MASCULINO,2
2020-05-13,AMAZONAS,FEMENINO,1
2020-05-13,ANCASH,MASCULINO,12
2020-05-13,ANCASH,FEMENINO,4
2020-05-13,AREQUIPA,MASCULINO,3
2020-05-13,AREQUIPA,FEMENINO,2
2020-05-13,CALLAO,MASCULINO,24
2020-05-13,CALLAO,FEMENINO,17
2020-05-13,CUSCO,MASCULINO,1
2020-05-13,CUSCO,FEMENINO,1
2020-05-13,HUANUCO,MASCULINO,1
2020-05-13,HUANUCO,FEMENINO,1
2020-05-13,ICA,MASCULINO,5
2020-05-13,ICA,FEMENINO,4
2020-05-13,JUNIN,MASCULINO,3
2020-05-13,JUNIN,FEMENINO,1
2020-05-13,LA LIBERTAD,MASCULINO,3
2020-05-13,LA LIBERTAD,FEMENINO,1
2020-05-13,LAMBAYEQUE,MASCULINO,27
2020-05-13,LAMBAYEQUE,FEMENINO,12
2020-05-13,LIMA,MASCULINO,163
2020-05-13,LIMA,FEMENINO,82
2020-05-13,LORETO,MASCULINO,27
2020-05-13,LORETO,FEMENINO,23
2020-05-13,MADRE DE DIOS,MASCULINO,1
2020-05-13,PIURA,MASCULINO,51
2020-05-13,PIURA,FEMENINO,17
2020-05-13,SAN MARTIN,MASCULINO,2
2020-05-13,TUMBES,MASCULINO,3
2020-05-13,TUMBES,FEMENINO,1
2020-05-13,UCAYALI,MASCULINO,12
2020-05-13,UCAYALI,FEMENINO,8
2020-05-14,AMAZONAS,MASCULINO,1
2020-05-14,ANCASH,MASCULINO,8
2020-05-14,ANCASH,FEMENINO,2
2020-05-14,AREQUIPA,MASCULINO,1
2020-05-14,AREQUIPA,FEMENINO,1
2020-05-14,AYACUCHO,MASCULINO,1
2020-05-14,CALLAO,MASCULINO,33
2020-05-14,CALLAO,FEMENINO,12
2020-05-14,HUANCAVELICA,MASCULINO,1
2020-05-14,ICA,MASCULINO,6
2020-05-14,ICA,FEMENINO,7
2020-05-14,LA LIBERTAD,MASCULINO,9
2020-05-14,LA LIBERTAD,FEMENINO,3
2020-05-14,LAMBAYEQUE,MASCULINO,32
2020-05-14,LAMBAYEQUE,FEMENINO,10
2020-05-14,LIMA,MASCULINO,192
2020-05-14,LIMA,FEMENINO,74
2020-05-14,LORETO,MASCULINO,35
2020-05-14,LORETO,FEMENINO,14
2020-05-14,MOQUEGUA,FEMENINO,1
2020-05-14,PASCO,MASCULINO,1
2020-05-14,PIURA,MASCULINO,41
2020-05-14,PIURA,FEMENINO,25
2020-05-14,SAN MARTIN,FEMENINO,2
2020-05-14,TACNA,MASCULINO,1
2020-05-14,TUMBES,MASCULINO,4
2020-05-14,TUMBES,FEMENINO,3
2020-05-14,UCAYALI,MASCULINO,11
2020-05-14,UCAYALI,FEMENINO,11
2020-05-15,AMAZONAS,MASCULINO,1
2020-05-15,ANCASH,MASCULINO,6
2020-05-15,ANCASH,FEMENINO,3
2020-05-15,AREQUIPA,MASCULINO,2
2020-05-15,AYACUCHO,MASCULINO,3
2020-05-15,CALLAO,MASCULINO,33
2020-05-15,CALLAO,FEMENINO,17
2020-05-15,CUSCO,MASCULINO,1
2020-05-15,CUSCO,FEMENINO,1
2020-05-15,HUANUCO,MASCULINO,1
2020-05-15,ICA,MASCULINO,7
2020-05-15,ICA,FEMENINO,7
2020-05-15,JUNIN,MASCULINO,4
2020-05-15,JUNIN,FEMENINO,2
2020-05-15,LA LIBERTAD,MASCULINO,4
2020-05-15,LA LIBERTAD,FEMENINO,4
2020-05-15,LAMBAYEQUE,MASCULINO,20
2020-05-15,LAMBAYEQUE,FEMENINO,16
2020-05-15,LIMA,MASCULINO,156
2020-05-15,LIMA,FEMENINO,75
2020-05-15,LORETO,MASCULINO,28
2020-05-15,LORETO,FEMENINO,20
2020-05-15,MADRE DE DIOS,FEMENINO,1
2020-05-15,MOQUEGUA,MASCULINO,1
2020-05-15,PIURA,MASCULINO,56
2020-05-15,PIURA,FEMENINO,23
2020-05-15,PUNO,MASCULINO,1
2020-05-15,SAN MARTIN,MASCULINO,1
2020-05-15,SAN MARTIN,FEMENINO,3
2020-05-15,TUMBES,MASCULINO,1
2020-05-15,TUMBES,FEMENINO,3
2020-05-15,UCAYALI,MASCULINO,11
2020-05-15,UCAYALI,FEMENINO,6
2020-05-16,AMAZONAS,MASCULINO,2
2020-05-16,ANCASH,MASCULINO,10
2020-05-16,ANCASH,FEMENINO,8
2020-05-16,AREQUIPA,MASCULINO,1
2020-05-16,AREQUIPA,FEMENINO,1
2020-05-16,AYACUCHO,MASCULINO,1
2020-05-16,AYACUCHO,FEMENINO,1
2020-05-16,CAJAMARCA,MASCULINO,2
2020-05-16,CAJAMARCA,FEMENINO,2
2020-05-16,CALLAO,MASCULINO,31
2020-05-16,CALLAO,FEMENINO,10
2020-05-16,HUANUCO,MASCULINO,1
2020-05-16,ICA,MASCULINO,9
2020-05-16,ICA,FEMENINO,1
2020-05-16,JUNIN,MASCULINO,4
2020-05-16,JUNIN,FEMENINO,1
2020-05-16,LA LIBERTAD,MASCULINO,8
2020-05-16,LA LIBERTAD,FEMENINO,3
2020-05-16,LAMBAYEQUE,MASCULINO,23
2020-05-16,LAMBAYEQUE,FEMENINO,9
2020-05-16,LIMA,MASCULINO,186
2020-05-16,LIMA,FEMENINO,57
2020-05-16,LORETO,MASCULINO,35
2020-05-16,LORETO,FEMENINO,5
2020-05-16,PIURA,MASCULINO,49
2020-05-16,PIURA,FEMENINO,17
2020-05-16,PUNO,FEMENINO,1
2020-05-16,SAN MARTIN,MASCULINO,1
2020-05-16,SAN MARTIN,FEMENINO,1
2020-05-16,TACNA,MASCULINO,1
2020-05-16,TUMBES,MASCULINO,2
2020-05-16,UCAYALI,MASCULINO,17
2020-05-16,UCAYALI,FEMENINO,5
2020-05-17,AMAZONAS,MASCULINO,1
2020-05-17,AMAZONAS,FEMENINO,1
2020-05-17,ANCASH,MASCULINO,14
2020-05-17,ANCASH,FEMENINO,3
2020-05-17,AYACUCHO,FEMENINO,1
2020-05-17,CAJAMARCA,FEMENINO,1
2020-05-17,CALLAO,MASCULINO,31
2020-05-17,CALLAO,FEMENINO,17
2020-05-17,CUSCO,FEMENINO,1
2020-05-17,HUANUCO,MASCULINO,2
2020-05-17,HUANUCO,FEMENINO,1
2020-05-17,ICA,MASCULINO,4
2020-05-17,ICA,FEMENINO,2
2020-05-17,JUNIN,MASCULINO,7
2020-05-17,JUNIN,FEMENINO,3
2020-05-17,LA LIBERTAD,MASCULINO,2
2020-05-17,LA LIBERTAD,FEMENINO,1
2020-05-17,LAMBAYEQUE,MASCULINO,26
2020-05-17,LAMBAYEQUE,FEMENINO,11
2020-05-17,LIMA,MASCULINO,167
2020-05-17,LIMA,FEMENINO,97
2020-05-17,LORETO,MASCULINO,25
2020-05-17,LORETO,FEMENINO,18
2020-05-17,PASCO,FEMENINO,2
2020-05-17,PIURA,MASCULINO,44
2020-05-17,PIURA,FEMENINO,20
2020-05-17,SAN MARTIN,MASCULINO,2
2020-05-17,SAN MARTIN,FEMENINO,1
2020-05-17,TUMBES,MASCULINO,1
2020-05-17,TUMBES,FEMENINO,1
2020-05-17,UCAYALI,MASCULINO,25
2020-05-17,UCAYALI,FEMENINO,9
2020-05-18,AMAZONAS,MASCULINO,1
2020-05-18,ANCASH,MASCULINO,18
2020-05-18,ANCASH,FEMENINO,5
2020-05-18,AREQUIPA,MASCULINO,3
2020-05-18,AREQUIPA,FEMENINO,1
2020-05-18,AYACUCHO,FEMENINO,1
2020-05-18,CAJAMARCA,MASCULINO,2
2020-05-18,CALLAO,MASCULINO,36
2020-05-18,CALLAO,FEMENINO,14
2020-05-18,HUANUCO,FEMENINO,2
2020-05-18,ICA,MASCULINO,10
2020-05-18,ICA,FEMENINO,4
2020-05-18,JUNIN,MASCULINO,3
2020-05-18,JUNIN,FEMENINO,1
2020-05-18,LA LIBERTAD,MASCULINO,8
2020-05-18,LA LIBERTAD,FEMENINO,1
2020-05-18,LAMBAYEQUE,MASCULINO,27
2020-05-18,LAMBAYEQUE,FEMENINO,15
2020-05-18,LIMA,MASCULINO,206
2020-05-18,LIMA,FEMENINO,96
2020-05-18,LORETO,MASCULINO,32
2020-05-18,LORETO,FEMENINO,15
2020-05-18,MOQUEGUA,MASCULINO,1
2020-05-18,MOQUEGUA,FEMENINO,1
2020-05-18,PIURA,MASCULINO,51
2020-05-18,PIURA,FEMENINO,30
2020-05-18,PUNO,FEMENINO,1
2020-05-18,SAN MARTIN,MASCULINO,2
2020-05-18,TACNA,MASCULINO,2
2020-05-18,TACNA,FEMENINO,1
